Customer_ID,Age,Gender,State,City,Income_Band,Customer_Segment,Customer_Since
1095078,51,Other,Delhi,Dwarka,<3L,Retail,6-20-2021
1095364,35,Other,Maharashtra,Nagpur,<3L,Retail,08-06-22
1096631,36,Other,Maharashtra,Nashik,<3L,Retail,12-14-2025
1096915,25,Other,Madhya Pradesh,Gwalior,<3L,Retail,8-28-2018
1096943,55,Other,Karnataka,Mysuru,<3L,Retail,04-11-23
1097895,30,Other,Maharashtra,Nagpur,<3L,Retail,01-09-21
1097975,53,Other,Delhi,Rohini,<3L,Retail,10-24-2019
1098230,40,Other,Uttar Pradesh,Noida,<3L,Retail,10-12-19
1099957,22,Other,Karnataka,Bengaluru,<3L,Retail,04-12-19
1099988,18,Other,Madhya Pradesh,Gwalior,<3L,Retail,7-30-2025
1001400,30,Other,Kerala,Kochi,20L+,Retail,5-16-2021
1003678,36,Other,Uttar Pradesh,Noida,20L+,Retail,3-19-2019
1005433,39,Other,Telangana,Hyderabad,20L+,Retail,6-22-2018
1005871,30,Other,Delhi,New Delhi,20L+,Retail,12-05-21
1008097,51,Other,Gujarat,Vadodara,20L+,Retail,02-12-19
1009769,46,Other,Rajasthan,Jaipur,20L+,Retail,5-25-2023
1012223,49,Other,Uttar Pradesh,Kanpur,20L+,Retail,7-30-2021
1012310,60,Other,Maharashtra,Nashik,20L+,Retail,11-09-25
1012385,33,Other,Delhi,New Delhi,20L+,Retail,4-14-2025
1012493,24,Other,Maharashtra,Nashik,20L+,Retail,01-08-19
1012894,28,Other,Karnataka,Mysuru,20L+,Retail,07-05-22
1015649,18,Other,Maharashtra,Nashik,20L+,Retail,5-20-2022
1016188,39,Other,Maharashtra,Nashik,20L+,Retail,11-13-2020
1017410,38,Other,Kerala,Kochi,20L+,Retail,9-23-2020
1018086,35,Other,Karnataka,Bengaluru,20L+,Retail,11-17-2021
1019366,37,Other,Uttar Pradesh,Noida,20L+,Retail,08-06-23
1019741,35,Other,Gujarat,Vadodara,20L+,Retail,03-08-19
1028695,23,Other,Maharashtra,Mumbai,20L+,Retail,4-16-2021
1031491,18,Other,Uttar Pradesh,Kanpur,20L+,Retail,05-03-23
1037251,57,Other,Rajasthan,Jodhpur,20L+,Retail,5-19-2020
1039946,21,Other,Gujarat,Vadodara,20L+,Retail,3-25-2025
1053599,43,Other,Madhya Pradesh,Bhopal,20L+,Retail,06-03-20
1053820,27,Other,West Bengal,Howrah,20L+,Retail,1-14-2023
1054610,73,Other,Telangana,Warangal,20L+,Retail,05-08-20
1054623,49,Other,Madhya Pradesh,Bhopal,20L+,Retail,9-14-2022
1055148,42,Other,Delhi,Dwarka,20L+,Retail,11-29-2025
1057897,44,Other,Tamil Nadu,Madurai,20L+,Retail,10-31-2025
1058112,56,Other,Tamil Nadu,Chennai,20L+,Retail,10-16-2018
1058542,43,Other,Delhi,Rohini,20L+,Retail,5-28-2023
1058937,47,Other,Delhi,Najafgarh,20L+,Retail,12-03-24
1058987,39,Other,Delhi,New Delhi,20L+,Retail,6-14-2022
1059785,36,Other,Gujarat,Vadodara,20L+,Retail,2-29-2020
1060865,60,Other,Gujarat,Surat,20L+,Retail,5-23-2025
1062759,23,Other,Karnataka,Bengaluru,20L+,Retail,07-02-23
1066749,43,Other,Delhi,Dwarka,20L+,Retail,11-17-2025
1067083,26,Other,Rajasthan,Kota,20L+,Retail,11-26-2025
1067268,47,Other,Uttar Pradesh,Ghaziabad,20L+,Retail,01-06-22
1069268,48,Other,Haryana,Faridabad,20L+,Retail,12-05-23
1070522,41,Other,Tamil Nadu,Madurai,20L+,Retail,9-27-2018
1072069,33,Other,Delhi,New Delhi,20L+,Retail,6-30-2022
1073055,46,Other,West Bengal,Kolkata,20L+,Retail,04-05-22
1073719,34,Other,Karnataka,Bengaluru,20L+,Retail,03-12-18
1074753,42,Other,Karnataka,Mangaluru,20L+,Retail,6-14-2022
1076779,38,Other,Maharashtra,Nashik,20L+,Retail,04-10-19
1077487,63,Other,Maharashtra,Nagpur,20L+,Retail,12-16-2019
1078522,55,Other,Karnataka,Mysuru,20L+,Retail,01-11-23
1080657,34,Other,Maharashtra,Pune,20L+,Retail,6-23-2024
1080694,28,Other,West Bengal,Durgapur,20L+,Retail,10-16-2020
1085770,64,Other,Kerala,Kozhikode,20L+,Retail,06-04-25
1089096,44,Other,Haryana,Panipat,20L+,Retail,9-27-2023
1091157,49,Other,Maharashtra,Nagpur,20L+,Retail,12-29-2019
1092653,51,Other,Maharashtra,Nashik,20L+,Retail,5-20-2019
1094584,34,Other,Madhya Pradesh,Gwalior,20L+,Retail,11-29-2022
1095097,48,Other,Karnataka,Mysuru,20L+,Retail,9-29-2019
1096329,19,Other,Haryana,Faridabad,20L+,Retail,1-19-2022
1099629,18,Other,Tamil Nadu,Coimbatore,20L+,Retail,09-05-22
1000217,28,Other,Rajasthan,Jodhpur,20L+,Affluent,10-21-2021
1000322,45,Other,Maharashtra,Mumbai,<3L,Affluent,11-25-2022
1000920,40,Other,Kerala,Thiruvananthapuram,6-10L,Affluent,02-04-24
1001342,38,Other,Tamil Nadu,Chennai,10-20L,Affluent,6-21-2021
1002369,24,Other,Telangana,Warangal,<3L,Affluent,11-01-19
1003062,34,Other,Haryana,Faridabad,10-20L,Affluent,9-17-2024
1003075,29,Other,Delhi,Najafgarh,6-10L,Affluent,07-03-18
1003314,25,Other,Karnataka,Mangaluru,<3L,Affluent,03-03-22
1003342,35,Other,Madhya Pradesh,Bhopal,6-10L,Affluent,12-14-2025
1004407,36,Other,Maharashtra,Nagpur,6-10L,Affluent,12-24-2019
1004431,18,Other,Delhi,New Delhi,<3L,Affluent,7-30-2018
1004915,22,Other,West Bengal,Howrah,20L+,Affluent,10-29-2025
1005154,31,Other,West Bengal,Durgapur,<3L,Affluent,7-24-2024
1006135,28,Other,Gujarat,Surat,6-10L,Affluent,10-08-23
1008223,44,Other,Maharashtra,Nashik,<3L,Affluent,09-07-24
1009360,41,Other,Haryana,Gurugram,<3L,Affluent,7-14-2025
1011673,22,Other,Tamil Nadu,Coimbatore,<3L,Affluent,04-11-19
1014001,35,Other,Delhi,Dwarka,6-10L,Affluent,11-18-2025
1014155,44,Other,Gujarat,Ahmedabad,<3L,Affluent,06-12-25
1014487,38,Other,Maharashtra,Mumbai,<3L,Affluent,1-29-2022
1015448,18,Other,Tamil Nadu,Coimbatore,6-10L,Affluent,12-15-2019
1015692,21,Other,Karnataka,Bengaluru,6-10L,Affluent,05-01-21
1016591,21,Other,Uttar Pradesh,Kanpur,6-10L,Affluent,11-11-25
1017154,61,Other,Uttar Pradesh,Ghaziabad,6-10L,Affluent,8-19-2020
1018859,21,Other,Delhi,Rohini,<3L,Affluent,3-23-2020
1019268,24,Other,Delhi,New Delhi,6-10L,Affluent,09-10-20
1021666,22,Other,Maharashtra,Mumbai,10-20L,Affluent,11-21-2024
1022462,30,Other,Maharashtra,Nashik,20L+,Affluent,11-21-2021
1023700,45,Other,Haryana,Gurugram,10-20L,Affluent,07-07-21
1024109,33,Other,Uttar Pradesh,Kanpur,20L+,Affluent,4-27-2023
1024309,36,Other,Rajasthan,Jaipur,20L+,Affluent,08-03-21
1025182,46,Other,Tamil Nadu,Coimbatore,10-20L,Affluent,4-16-2025
1026211,28,Other,Maharashtra,Mumbai,6-10L,Affluent,6-17-2025
1026507,49,Other,Karnataka,Bengaluru,6-10L,Affluent,05-04-20
1026586,36,Other,Tamil Nadu,Chennai,10-20L,Affluent,3-14-2021
1027156,20,Other,Karnataka,Mysuru,6-10L,Affluent,10-21-2025
1029031,52,Other,Kerala,Kozhikode,10-20L,Affluent,03-12-23
1029964,37,Other,Uttar Pradesh,Noida,<3L,Affluent,10-05-24
1030270,42,Other,Rajasthan,Jodhpur,<3L,Affluent,07-03-18
1030819,38,Other,Kerala,Kochi,6-10L,Affluent,1-21-2019
1030854,38,Other,Karnataka,Mangaluru,<3L,Affluent,7-28-2023
1031328,54,Other,Uttar Pradesh,Lucknow,20L+,Affluent,9-16-2023
1031809,18,Other,Kerala,Kozhikode,10-20L,Affluent,6-24-2018
1033968,42,Other,Gujarat,Vadodara,10-20L,Affluent,06-07-19
1034538,56,Other,Tamil Nadu,Madurai,10-20L,Affluent,7-31-2021
1036494,38,Other,Telangana,Hyderabad,10-20L,Affluent,10-16-2022
1038010,30,Other,Uttar Pradesh,Noida,<3L,Affluent,6-27-2020
1038259,34,Other,Delhi,Najafgarh,10-20L,Affluent,02-03-25
1039302,28,Other,Maharashtra,Nashik,6-10L,Affluent,8-24-2020
1039616,30,Other,Uttar Pradesh,Lucknow,6-10L,Affluent,11-29-2021
1042103,20,Other,Rajasthan,Jaipur,6-10L,Affluent,04-01-24
1044293,18,Other,Telangana,Hyderabad,6-10L,Affluent,2-23-2024
1045216,41,Other,West Bengal,Howrah,<3L,Affluent,04-10-18
1045956,53,Other,Karnataka,Mysuru,<3L,Affluent,02-03-22
1046140,31,Other,West Bengal,Kolkata,10-20L,Affluent,11-24-2022
1048748,42,Other,West Bengal,Kolkata,<3L,Affluent,01-06-20
1050424,60,Other,Madhya Pradesh,Indore,6-10L,Affluent,10-31-2021
1050591,44,Other,Rajasthan,Jaipur,<3L,Affluent,2-26-2024
1050931,54,Other,Telangana,Hyderabad,<3L,Affluent,08-01-20
1051083,43,Other,Maharashtra,Pune,<3L,Affluent,1-27-2025
1052241,27,Other,West Bengal,Durgapur,<3L,Affluent,4-22-2019
1052298,53,Other,Rajasthan,Kota,<3L,Affluent,06-07-22
1052703,34,Other,Maharashtra,Nashik,10-20L,Affluent,7-20-2021
1052805,26,Other,Gujarat,Surat,20L+,Affluent,07-05-22
1054028,41,Other,Haryana,Gurugram,6-10L,Affluent,9-21-2021
1054344,41,Other,Maharashtra,Nashik,<3L,Affluent,09-06-24
1055261,36,Other,Rajasthan,Jaipur,<3L,Affluent,08-09-19
1056384,49,Other,Maharashtra,Pune,10-20L,Affluent,07-07-19
1056618,18,Other,West Bengal,Howrah,6-10L,Affluent,8-31-2024
1056636,32,Other,Telangana,Warangal,20L+,Affluent,08-11-22
1056653,40,Other,Karnataka,Mysuru,10-20L,Affluent,12-20-2020
1057038,42,Other,Tamil Nadu,Coimbatore,20L+,Affluent,12-15-2021
1057771,23,Other,Gujarat,Vadodara,6-10L,Affluent,01-12-23
1058213,46,Other,West Bengal,Kolkata,10-20L,Affluent,05-08-19
1058520,31,Other,Karnataka,Bengaluru,<3L,Affluent,8-13-2022
1059282,19,Other,Madhya Pradesh,Gwalior,6-10L,Affluent,07-01-23
1059384,24,Other,Uttar Pradesh,Lucknow,<3L,Affluent,6-20-2022
1059634,26,Other,Gujarat,Ahmedabad,10-20L,Affluent,7-17-2018
1059712,43,Other,Delhi,Najafgarh,<3L,Affluent,12-05-23
1060118,36,Other,Telangana,Warangal,<3L,Affluent,11-09-20
1061144,42,Other,Haryana,Faridabad,6-10L,Affluent,06-10-22
1061376,29,Other,Madhya Pradesh,Gwalior,<3L,Affluent,03-12-18
1061380,26,Other,West Bengal,Howrah,6-10L,Affluent,05-03-22
1061743,24,Other,Uttar Pradesh,Noida,6-10L,Affluent,9-22-2022
1061934,57,Other,Karnataka,Bengaluru,6-10L,Affluent,2-21-2019
1062375,47,Other,Uttar Pradesh,Kanpur,6-10L,Affluent,07-06-23
1063334,29,Other,Maharashtra,Nashik,<3L,Affluent,10-13-2020
1065670,46,Other,Delhi,Rohini,<3L,Affluent,01-06-23
1067261,30,Other,Rajasthan,Kota,<3L,Affluent,10-25-2020
1070523,18,Other,Rajasthan,Kota,6-10L,Affluent,7-13-2025
1071768,34,Other,Madhya Pradesh,Indore,20L+,Affluent,12-07-18
1071785,40,Other,Kerala,Kozhikode,10-20L,Affluent,07-06-24
1071798,39,Other,Uttar Pradesh,Lucknow,20L+,Affluent,12-18-2021
1072054,54,Other,Karnataka,Bengaluru,6-10L,Affluent,09-02-21
1072090,41,Other,Karnataka,Bengaluru,20L+,Affluent,01-06-24
1072683,26,Other,Uttar Pradesh,Ghaziabad,10-20L,Affluent,2-18-2020
1073222,56,Other,Karnataka,Bengaluru,6-10L,Affluent,6-29-2022
1073799,27,Other,Maharashtra,Nashik,6-10L,Affluent,6-28-2025
1073825,33,Other,Telangana,Warangal,20L+,Affluent,06-11-24
1074167,35,Other,Karnataka,Mangaluru,10-20L,Affluent,12-08-18
1074610,18,Other,Rajasthan,Jodhpur,6-10L,Affluent,9-21-2018
1075000,35,Other,Gujarat,Surat,20L+,Affluent,06-01-25
1077486,27,Other,Maharashtra,Nashik,20L+,Affluent,12-31-2025
1077495,39,Other,Tamil Nadu,Chennai,10-20L,Affluent,11-23-2025
1077837,35,Other,Uttar Pradesh,Ghaziabad,10-20L,Affluent,5-27-2021
1078401,37,Other,Maharashtra,Nagpur,20L+,Affluent,9-27-2023
1081929,24,Other,Madhya Pradesh,Bhopal,10-20L,Affluent,10-21-2022
1082251,33,Other,Delhi,Dwarka,<3L,Affluent,04-12-23
1082866,40,Other,Delhi,Dwarka,6-10L,Affluent,5-31-2023
1083146,60,Other,Delhi,New Delhi,10-20L,Affluent,3-30-2019
1083375,46,Other,Gujarat,Surat,6-10L,Affluent,11-30-2022
1084414,47,Other,Tamil Nadu,Coimbatore,20L+,Affluent,5-29-2024
1086563,47,Other,Haryana,Faridabad,6-10L,Affluent,07-11-24
1088064,50,Other,Gujarat,Surat,20L+,Affluent,12-15-2019
1088377,31,Other,Tamil Nadu,Coimbatore,6-10L,Affluent,4-28-2020
1089406,41,Other,Uttar Pradesh,Lucknow,<3L,Affluent,02-12-25
1090547,25,Other,Maharashtra,Nashik,10-20L,Affluent,7-24-2019
1091539,29,Other,Gujarat,Vadodara,<3L,Affluent,5-20-2018
1093647,34,Other,Kerala,Kochi,20L+,Affluent,1-21-2019
1093820,18,Other,Maharashtra,Mumbai,6-10L,Affluent,10-16-2018
1094465,34,Other,Maharashtra,Pune,6-10L,Affluent,06-04-21
1095654,25,Other,Uttar Pradesh,Kanpur,20L+,Affluent,9-17-2020
1096037,28,Other,Gujarat,Ahmedabad,20L+,Affluent,5-19-2020
1099015,35,Other,Gujarat,Vadodara,<3L,Affluent,12-04-24
1099667,30,Other,West Bengal,Howrah,10-20L,Affluent,2-27-2019
1000393,22,Other,Haryana,Gurugram,3-6L,Affluent,9-17-2019
1001756,54,Other,Maharashtra,Nashik,3-6L,Affluent,12-28-2022
1004685,25,Other,Gujarat,Ahmedabad,3-6L,Affluent,8-29-2023
1006989,37,Other,Karnataka,Mysuru,3-6L,Affluent,6-13-2020
1007565,42,Other,Delhi,Dwarka,3-6L,Affluent,01-08-21
1009019,35,Other,Uttar Pradesh,Kanpur,3-6L,Affluent,11-07-18
1009730,42,Other,West Bengal,Howrah,3-6L,Affluent,01-08-24
1010623,43,Other,Haryana,Gurugram,3-6L,Affluent,1-16-2021
1014626,64,Other,Karnataka,Bengaluru,3-6L,Affluent,09-01-25
1015094,40,Other,Maharashtra,Nashik,3-6L,Affluent,09-06-22
1015225,41,Other,Telangana,Warangal,3-6L,Affluent,06-07-19
1016950,38,Other,Tamil Nadu,Madurai,3-6L,Affluent,11-02-23
1018142,31,Other,Tamil Nadu,Madurai,3-6L,Affluent,02-11-21
1020024,33,Other,Telangana,Warangal,3-6L,Affluent,06-05-20
1020142,35,Other,Uttar Pradesh,Ghaziabad,3-6L,Affluent,04-08-19
1023679,18,Other,Uttar Pradesh,Noida,3-6L,Affluent,1-14-2024
1026941,43,Other,Telangana,Warangal,3-6L,Affluent,7-14-2022
1027412,43,Other,Delhi,New Delhi,3-6L,Affluent,7-17-2019
1029266,36,Other,Delhi,New Delhi,3-6L,Affluent,10-02-19
1030180,35,Other,Uttar Pradesh,Kanpur,3-6L,Affluent,4-24-2021
1030391,32,Other,Uttar Pradesh,Kanpur,3-6L,Affluent,03-10-18
1030704,51,Other,Gujarat,Surat,3-6L,Affluent,7-21-2020
1031611,33,Other,West Bengal,Kolkata,3-6L,Affluent,06-09-21
1032256,32,Other,Madhya Pradesh,Bhopal,3-6L,Affluent,11-05-19
1033017,49,Other,Madhya Pradesh,Gwalior,3-6L,Affluent,12-21-2023
1033049,44,Other,Tamil Nadu,Chennai,3-6L,Affluent,5-29-2023
1033084,34,Other,Rajasthan,Jodhpur,3-6L,Affluent,6-24-2020
1033107,39,Other,Delhi,New Delhi,3-6L,Affluent,8-25-2024
1034494,26,Other,Haryana,Panipat,3-6L,Affluent,2-16-2024
1035331,24,Other,Maharashtra,Nashik,3-6L,Affluent,04-11-18
1036021,44,Other,Haryana,Gurugram,3-6L,Affluent,12-26-2022
1036103,29,Other,West Bengal,Durgapur,3-6L,Affluent,10-26-2021
1036104,37,Other,Maharashtra,Nashik,3-6L,Affluent,9-24-2020
1036230,40,Other,Delhi,Dwarka,3-6L,Affluent,10-31-2025
1036423,41,Other,Tamil Nadu,Coimbatore,3-6L,Affluent,11-26-2021
1036889,28,Other,Madhya Pradesh,Indore,3-6L,Affluent,4-27-2022
1037530,32,Other,Uttar Pradesh,Kanpur,3-6L,Affluent,09-12-18
1039435,19,Other,Gujarat,Surat,3-6L,Affluent,03-01-23
1042830,50,Other,Rajasthan,Jaipur,3-6L,Affluent,09-08-19
1044971,67,Other,Rajasthan,Jaipur,3-6L,Affluent,7-25-2022
1046204,52,Other,Delhi,Rohini,3-6L,Affluent,11-01-20
1047107,27,Other,Delhi,Najafgarh,3-6L,Affluent,11-06-21
1053966,34,Other,Uttar Pradesh,Kanpur,3-6L,Affluent,06-08-24
1054308,43,Other,West Bengal,Kolkata,3-6L,Affluent,4-19-2020
1055237,32,Other,Tamil Nadu,Coimbatore,3-6L,Affluent,10-29-2021
1055641,25,Other,West Bengal,Durgapur,3-6L,Affluent,6-21-2020
1059159,18,Other,Maharashtra,Mumbai,3-6L,Affluent,12-12-20
1059322,34,Other,Telangana,Hyderabad,3-6L,Affluent,4-29-2024
1060664,44,Other,Haryana,Gurugram,3-6L,Affluent,12-01-19
1062718,47,Other,Gujarat,Ahmedabad,3-6L,Affluent,02-12-20
1065781,50,Other,Maharashtra,Nagpur,3-6L,Affluent,11-22-2018
1067330,19,Other,Delhi,Najafgarh,3-6L,Affluent,8-31-2023
1069495,57,Other,Rajasthan,Jodhpur,3-6L,Affluent,4-16-2025
1070191,35,Other,West Bengal,Durgapur,3-6L,Affluent,9-21-2022
1071479,29,Other,West Bengal,Howrah,3-6L,Affluent,05-04-23
1072301,18,Other,Madhya Pradesh,Gwalior,3-6L,Affluent,06-02-21
1073068,40,Other,Maharashtra,Nashik,3-6L,Affluent,1-16-2021
1076819,42,Other,Uttar Pradesh,Noida,3-6L,Affluent,04-03-19
1077360,34,Other,Karnataka,Mangaluru,3-6L,Affluent,8-26-2021
1079725,24,Other,Tamil Nadu,Madurai,3-6L,Affluent,12-17-2018
1079744,49,Other,West Bengal,Kolkata,3-6L,Affluent,8-15-2024
1082293,67,Other,Uttar Pradesh,Kanpur,3-6L,Affluent,8-31-2022
1084142,31,Other,Maharashtra,Mumbai,3-6L,Affluent,9-13-2020
1084277,37,Other,Rajasthan,Jaipur,3-6L,Affluent,08-11-20
1084786,46,Other,West Bengal,Kolkata,3-6L,Affluent,03-08-18
1085649,49,Other,Madhya Pradesh,Gwalior,3-6L,Affluent,12-14-2019
1085923,42,Other,Delhi,New Delhi,3-6L,Affluent,08-10-23
1086082,30,Other,Delhi,Dwarka,3-6L,Affluent,8-27-2024
1088387,35,Other,Maharashtra,Pune,3-6L,Affluent,12-16-2022
1089611,35,Other,Karnataka,Bengaluru,3-6L,Affluent,11-30-2019
1092066,18,Other,Maharashtra,Mumbai,3-6L,Affluent,08-05-21
1094937,45,Other,Maharashtra,Pune,3-6L,Affluent,04-07-18
1096691,48,Other,Maharashtra,Mumbai,3-6L,Affluent,7-30-2024
1096845,40,Other,Uttar Pradesh,Lucknow,3-6L,Affluent,7-25-2021
1097220,47,Other,Maharashtra,Nagpur,3-6L,Affluent,12-26-2025
1098379,39,Other,Haryana,Panipat,3-6L,Affluent,6-22-2022
1000298,41,Other,Uttar Pradesh,Kanpur,10-20L,SME,01-09-22
1002528,45,Other,Tamil Nadu,Coimbatore,3-6L,SME,1-19-2025
1003186,53,Other,Telangana,Hyderabad,6-10L,SME,07-05-25
1004000,42,Other,Maharashtra,Nagpur,6-10L,SME,06-09-20
1004008,30,Other,Tamil Nadu,Madurai,<3L,SME,03-08-25
1004322,36,Other,Uttar Pradesh,Lucknow,<3L,SME,9-30-2024
1004469,39,Other,Uttar Pradesh,Ghaziabad,6-10L,SME,11-03-23
1004635,29,Other,Maharashtra,Nashik,6-10L,SME,2-15-2020
1004863,29,Other,Rajasthan,Jaipur,<3L,SME,03-02-25
1005066,35,Other,Uttar Pradesh,Noida,10-20L,SME,10-24-2020
1005172,22,Other,Haryana,Gurugram,10-20L,SME,1-26-2025
1005248,19,Other,Uttar Pradesh,Lucknow,<3L,SME,9-26-2018
1005523,47,Other,Uttar Pradesh,Ghaziabad,10-20L,SME,3-29-2019
1005638,25,Other,Telangana,Warangal,10-20L,SME,6-25-2025
1006254,41,Other,Maharashtra,Nashik,<3L,SME,11-28-2020
1006900,20,Other,Haryana,Gurugram,3-6L,SME,04-12-19
1008166,73,Other,Gujarat,Surat,10-20L,SME,12-14-2021
1008641,57,Other,Gujarat,Ahmedabad,<3L,SME,1-17-2020
1009105,26,Other,Gujarat,Ahmedabad,3-6L,SME,03-03-23
1009199,18,Other,Uttar Pradesh,Ghaziabad,10-20L,SME,12-09-19
1011587,30,Other,Delhi,New Delhi,6-10L,SME,2-28-2021
1011905,35,Other,Tamil Nadu,Chennai,<3L,SME,10-30-2022
1012865,35,Other,Uttar Pradesh,Lucknow,<3L,SME,2-14-2020
1013672,38,Other,Rajasthan,Jodhpur,3-6L,SME,06-04-22
1014238,34,Other,Maharashtra,Nashik,3-6L,SME,11-08-19
1014374,61,Other,Delhi,Najafgarh,3-6L,SME,9-16-2023
1015804,28,Other,Delhi,Najafgarh,6-10L,SME,11-06-25
1015918,37,Other,Maharashtra,Pune,3-6L,SME,6-18-2018
1016023,47,Other,Kerala,Thiruvananthapuram,<3L,SME,1-26-2021
1018137,29,Other,Madhya Pradesh,Bhopal,3-6L,SME,12-09-25
1018217,25,Other,Madhya Pradesh,Bhopal,6-10L,SME,09-12-25
1019179,57,Other,Haryana,Faridabad,3-6L,SME,09-11-18
1019505,24,Other,Maharashtra,Mumbai,<3L,SME,11-04-18
1019556,19,Other,Tamil Nadu,Madurai,6-10L,SME,02-07-23
1022330,35,Other,Uttar Pradesh,Lucknow,3-6L,SME,1-18-2025
1023775,28,Other,Gujarat,Surat,<3L,SME,7-26-2025
1024632,49,Other,Tamil Nadu,Madurai,<3L,SME,12-15-2019
1024975,33,Other,West Bengal,Durgapur,6-10L,SME,01-03-19
1026636,27,Other,West Bengal,Durgapur,<3L,SME,02-01-20
1026656,18,Other,Rajasthan,Jaipur,<3L,SME,8-29-2020
1026818,56,Other,Maharashtra,Pune,6-10L,SME,8-31-2020
1027174,42,Other,Uttar Pradesh,Ghaziabad,<3L,SME,2-18-2022
1028238,45,Other,West Bengal,Howrah,10-20L,SME,6-17-2022
1028471,27,Other,Maharashtra,Pune,10-20L,SME,04-07-23
1029355,58,Other,Gujarat,Surat,3-6L,SME,10-08-19
1029824,35,Other,Uttar Pradesh,Kanpur,6-10L,SME,04-02-18
1032248,42,Other,Gujarat,Surat,3-6L,SME,6-27-2023
1032786,32,Other,Delhi,Rohini,3-6L,SME,06-03-25
1033543,32,Other,Tamil Nadu,Chennai,3-6L,SME,02-01-19
1034285,37,Other,Uttar Pradesh,Lucknow,6-10L,SME,11-20-2018
1036006,33,Other,Kerala,Thiruvananthapuram,6-10L,SME,11-22-2023
1038001,42,Other,West Bengal,Durgapur,10-20L,SME,9-27-2023
1038572,41,Other,West Bengal,Kolkata,20L+,SME,11-17-2022
1038817,51,Other,Gujarat,Surat,10-20L,SME,4-29-2023
1039042,30,Other,Telangana,Hyderabad,3-6L,SME,10-20-2020
1039128,40,Other,Karnataka,Mangaluru,20L+,SME,3-14-2019
1039378,33,Other,Karnataka,Bengaluru,<3L,SME,10-28-2020
1039860,39,Other,Rajasthan,Kota,6-10L,SME,01-12-23
1040110,18,Other,Maharashtra,Nashik,6-10L,SME,09-01-22
1040916,44,Other,Delhi,Dwarka,3-6L,SME,05-02-20
1041874,39,Other,Madhya Pradesh,Gwalior,3-6L,SME,07-02-25
1042409,41,Other,Uttar Pradesh,Lucknow,6-10L,SME,6-27-2019
1043688,27,Other,Uttar Pradesh,Kanpur,<3L,SME,3-13-2019
1044414,39,Other,Telangana,Hyderabad,6-10L,SME,05-02-24
1044952,27,Other,Rajasthan,Kota,6-10L,SME,07-09-23
1047051,52,Other,Rajasthan,Jaipur,3-6L,SME,01-05-24
1047132,38,Other,Tamil Nadu,Chennai,3-6L,SME,11-10-20
1047597,46,Other,Gujarat,Ahmedabad,3-6L,SME,10-20-2023
1049041,50,Other,Haryana,Faridabad,3-6L,SME,1-23-2025
1050645,30,Other,Madhya Pradesh,Gwalior,<3L,SME,4-21-2020
1050694,18,Other,Karnataka,Mysuru,3-6L,SME,11-05-23
1052296,26,Other,Tamil Nadu,Chennai,3-6L,SME,01-01-20
1053973,48,Other,Maharashtra,Nagpur,3-6L,SME,04-02-20
1054013,29,Other,Madhya Pradesh,Indore,6-10L,SME,7-25-2022
1055015,30,Other,Uttar Pradesh,Noida,3-6L,SME,4-21-2024
1055107,27,Other,Uttar Pradesh,Lucknow,10-20L,SME,11-13-2025
1055196,18,Other,Madhya Pradesh,Gwalior,20L+,SME,3-30-2021
1055874,46,Other,Uttar Pradesh,Ghaziabad,10-20L,SME,7-31-2019
1057185,21,Other,Tamil Nadu,Madurai,<3L,SME,8-25-2020
1057233,52,Other,Telangana,Hyderabad,3-6L,SME,10-21-2022
1057799,72,Other,Uttar Pradesh,Lucknow,<3L,SME,10-23-2024
1058771,42,Other,Uttar Pradesh,Noida,10-20L,SME,9-21-2024
1059773,21,Other,Karnataka,Bengaluru,3-6L,SME,4-28-2018
1060918,18,Other,Tamil Nadu,Madurai,<3L,SME,3-17-2023
1061016,26,Other,Delhi,Rohini,10-20L,SME,08-09-25
1061299,48,Other,Haryana,Gurugram,10-20L,SME,9-15-2021
1061877,46,Other,Rajasthan,Kota,3-6L,SME,06-04-25
1062193,30,Other,Telangana,Hyderabad,20L+,SME,6-18-2024
1063028,52,Other,Karnataka,Mysuru,10-20L,SME,09-03-18
1064004,47,Other,Gujarat,Ahmedabad,20L+,SME,6-18-2024
1065067,35,Other,Madhya Pradesh,Gwalior,<3L,SME,12-02-25
1068748,18,Other,Uttar Pradesh,Noida,3-6L,SME,8-28-2023
1070965,52,Other,Tamil Nadu,Chennai,6-10L,SME,6-20-2021
1071321,36,Other,Rajasthan,Jaipur,6-10L,SME,11-03-22
1076172,43,Other,Telangana,Warangal,6-10L,SME,2-23-2018
1076377,38,Other,Delhi,Najafgarh,3-6L,SME,11-22-2020
1076888,60,Other,Maharashtra,Nashik,10-20L,SME,06-03-20
1078646,35,Other,Uttar Pradesh,Ghaziabad,6-10L,SME,11-23-2022
1079250,31,Other,Rajasthan,Jodhpur,10-20L,SME,04-11-21
1079304,62,Other,Karnataka,Bengaluru,<3L,SME,05-01-19
1079607,19,Other,Gujarat,Vadodara,3-6L,SME,01-12-21
1080042,47,Other,Telangana,Hyderabad,6-10L,SME,08-08-22
1080248,39,Other,Maharashtra,Pune,3-6L,SME,5-16-2021
1081428,26,Other,Maharashtra,Nagpur,6-10L,SME,05-12-21
1081518,24,Other,Maharashtra,Pune,10-20L,SME,01-05-20
1081611,39,Other,Maharashtra,Mumbai,6-10L,SME,9-18-2018
1082560,39,Other,West Bengal,Howrah,20L+,SME,6-14-2020
